Actual_Result,Predicted_Label,Win_Probability,Is_Correct,Deck_A_Predicting,Deck_B_Opponent,Confidence
0.0,0,0.3231,True,"[10, 15, 32, 62, 82, 85, 110, 113]","[2, 5, 53, 54, 56, 87, 98, 113]",0.3538
0.0,0,0.3232,True,"[8, 9, 39, 48, 63, 68, 99, 105]","[17, 20, 36, 42, 50, 73, 113, 120]",0.35360003
1.0,1,0.6766,True,"[20, 35, 36, 62, 74, 99, 113, 119]","[2, 50, 51, 55, 95, 98, 106, 119]",0.35319996
1.0,1,0.6766,True,"[9, 11, 15, 18, 27, 39, 110, 120]","[10, 50, 59, 62, 74, 86, 98, 113]",0.35319996
0.0,0,0.3237,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[3, 16, 27, 32, 63, 76, 98, 106]",0.35259998
1.0,1,0.6761,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[10, 30, 59, 69, 85, 109, 112, 116]",0.35220003
1.0,0,0.3239,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 20, 21, 62, 74, 91, 98, 113]",0.35219997
0.0,0,0.324,True,"[9, 11, 39, 41, 48, 54, 99, 106]","[10, 24, 44, 50, 61, 74, 98, 109]",0.352
1.0,1,0.6759,True,"[10, 24, 42, 44, 50, 61, 98, 113]","[10, 11, 30, 86, 95, 107, 108, 113]",0.35179996
0.0,0,0.3246,True,"[0, 10, 31, 62, 88, 97, 109, 110]","[10, 11, 29, 39, 94, 98, 106, 119]",0.35079998
0.0,0,0.3247,True,"[2, 5, 53, 54, 56, 87, 98, 113]","[8, 9, 48, 49, 61, 68, 99, 105]",0.3506
0.0,0,0.3249,True,"[10, 11, 30, 31, 58, 62, 85, 102]","[10, 27, 59, 62, 74, 91, 98, 113]",0.3502
0.0,0,0.325,True,"[8, 29, 32, 57, 76, 94, 106, 118]","[10, 15, 32, 62, 82, 85, 110, 113]",0.35000002
1.0,0,0.325,False,"[8, 29, 32, 57, 76, 94, 106, 118]","[10, 15, 32, 62, 82, 85, 110, 113]",0.35000002
0.0,1,0.6743,False,"[1, 3, 5, 8, 34, 99, 108, 115]","[10, 24, 44, 50, 61, 74, 98, 113]",0.34860003
1.0,0,0.3264,False,"[3, 14, 25, 34, 48, 99, 108, 115]","[17, 20, 36, 46, 50, 73, 99, 113]",0.34719998
0.0,1,0.6732,False,"[17, 20, 27, 36, 50, 73, 113, 120]","[0, 10, 31, 78, 85, 97, 107, 115]",0.34640002
1.0,1,0.6729,True,"[0, 1, 10, 74, 91, 93, 98, 109]","[27, 41, 53, 56, 62, 80, 98, 113]",0.34580004
1.0,0,0.3271,False,"[10, 50, 59, 62, 74, 86, 98, 109]","[10, 20, 30, 62, 91, 99, 108, 110]",0.34579998
0.0,0,0.3279,True,"[0, 1, 10, 74, 91, 93, 98, 109]","[9, 13, 35, 39, 43, 48, 99, 106]",0.34420002
1.0,0,0.3279,False,"[0, 1, 10, 74, 91, 93, 98, 109]","[9, 13, 35, 39, 43, 48, 99, 106]",0.34420002
1.0,1,0.6717,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[10, 11, 30, 31, 58, 62, 85, 102]",0.3434
1.0,0,0.3285,False,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.343
0.0,0,0.3285,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.343
0.0,0,0.3285,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.343
0.0,0,0.3285,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.343
0.0,0,0.3285,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.343
0.0,0,0.3285,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.343
0.0,0,0.3287,True,"[2, 50, 51, 55, 95, 98, 106, 119]","[4, 27, 36, 42, 50, 62, 98, 106]",0.3426
1.0,1,0.6711,True,"[5, 10, 54, 56, 62, 87, 98, 113]","[6, 10, 14, 32, 38, 89, 113, 115]",0.34220004
1.0,1,0.6709,True,"[8, 15, 24, 39, 74, 98, 109, 113]","[2, 5, 53, 54, 56, 87, 98, 113]",0.34179997
1.0,1,0.6708,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[50, 51, 55, 62, 98, 106, 113, 119]",0.34159994
0.0,1,0.6706,False,"[2, 50, 51, 55, 95, 98, 106, 119]","[9, 27, 45, 54, 63, 67, 104, 110]",0.3412
1.0,1,0.6702,True,"[0, 10, 13, 31, 85, 97, 107, 115]","[0, 1, 10, 74, 91, 93, 98, 109]",0.34039998
0.0,0,0.33,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[17, 20, 27, 36, 50, 73, 113, 120]",0.33999997
0.0,0,0.33,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[17, 20, 27, 36, 50, 73, 113, 120]",0.33999997
0.0,1,0.6694,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 11, 21, 30, 45, 101, 109, 110]",0.33879995
1.0,1,0.6694,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 11, 21, 30, 45, 101, 109, 110]",0.33879995
0.0,1,0.6694,False,"[2, 50, 53, 56, 62, 80, 98, 109]","[6, 8, 17, 48, 66, 68, 99, 100]",0.33879995
1.0,1,0.6694,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 11, 21, 30, 45, 101, 109, 110]",0.33879995
0.0,0,0.3307,True,"[0, 5, 10, 56, 62, 87, 98, 113]","[19, 32, 41, 49, 54, 81, 87, 98]",0.33859998
1.0,0,0.3312,False,"[10, 20, 21, 62, 74, 85, 109, 112]","[20, 27, 45, 51, 70, 95, 113, 120]",0.3376
0.0,0,0.3313,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[18, 27, 33, 42, 60, 100, 106, 114]",0.33740002
0.0,0,0.3313,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[18, 27, 33, 42, 60, 100, 106, 114]",0.33740002
0.0,0,0.3313,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[18, 27, 33, 42, 60, 100, 106, 114]",0.33740002
0.0,1,0.6687,False,"[9, 11, 23, 25, 39, 99, 106, 119]","[10, 31, 50, 58, 62, 80, 85, 109]",0.33739996
1.0,0,0.3314,False,"[6, 10, 14, 32, 38, 89, 113, 115]","[10, 50, 59, 62, 74, 86, 98, 113]",0.3372
0.0,1,0.6685,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[46, 50, 51, 55, 62, 98, 106, 119]",0.337
1.0,1,0.6685,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[46, 50, 51, 55, 62, 98, 106, 119]",0.337
0.0,1,0.6683,False,"[2, 11, 21, 30, 45, 105, 109, 110]","[2, 50, 53, 56, 62, 80, 98, 109]",0.33659995
1.0,1,0.6683,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[10, 30, 62, 82, 85, 107, 110, 113]",0.33659995
1.0,1,0.668,True,"[10, 14, 21, 30, 38, 85, 98, 109]","[0, 1, 10, 30, 91, 93, 98, 109]",0.33599997
0.0,1,0.668,False,"[6, 12, 20, 37, 49, 68, 99, 103]","[10, 27, 59, 62, 74, 91, 98, 113]",0.33599997
1.0,0,0.3323,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 5, 53, 54, 56, 87, 98, 113]",0.3354
1.0,0,0.3323,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 5, 53, 54, 56, 87, 98, 113]",0.3354
1.0,0,0.3323,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 5, 53, 54, 56, 87, 98, 113]",0.3354
1.0,0,0.3323,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 5, 53, 54, 56, 87, 98, 113]",0.3354
1.0,0,0.3323,False,"[10, 11, 29, 39, 94, 98, 106, 119]","[2, 5, 53, 54, 56, 87, 98, 113]",0.3354
1.0,1,0.6673,True,"[4, 27, 36, 42, 50, 62, 98, 106]","[2, 50, 51, 55, 95, 98, 106, 119]",0.33459997
1.0,0,0.333,False,"[0, 10, 17, 32, 62, 85, 109, 110]","[10, 24, 44, 50, 61, 74, 98, 113]",0.334
0.0,0,0.3331,True,"[10, 27, 59, 62, 74, 91, 105, 113]","[10, 50, 59, 62, 74, 86, 98, 113]",0.33380002
1.0,1,0.6664,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[10, 24, 42, 44, 50, 61, 98, 113]",0.33280003
0.0,1,0.6662,False,"[0, 10, 31, 62, 85, 97, 107, 115]","[2, 5, 53, 54, 56, 87, 98, 113]",0.33239996
1.0,1,0.6662,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[2, 5, 53, 54, 56, 87, 98, 113]",0.33239996
0.0,0,0.3339,True,"[2, 50, 51, 55, 95, 98, 106, 119]","[10, 27, 32, 74, 91, 101, 109, 116]",0.3322
1.0,0,0.3339,False,"[2, 50, 51, 55, 95, 98, 106, 119]","[10, 27, 32, 74, 91, 101, 109, 116]",0.3322
1.0,0,0.3339,False,"[0, 10, 62, 78, 89, 97, 109, 110]","[10, 50, 59, 62, 74, 86, 98, 113]",0.3322
1.0,0,0.3339,False,"[0, 10, 62, 78, 89, 97, 109, 110]","[10, 50, 59, 62, 74, 86, 98, 113]",0.3322
1.0,1,0.666,True,"[10, 31, 50, 58, 62, 80, 85, 109]","[10, 11, 15, 21, 71, 74, 103, 119]",0.33200002
0.0,0,0.3341,True,"[13, 25, 31, 59, 62, 85, 98, 113]","[10, 50, 59, 62, 74, 86, 98, 113]",0.33179998
0.0,1,0.6657,False,"[9, 25, 39, 48, 50, 98, 106, 119]","[9, 35, 37, 63, 67, 92, 110, 113]",0.33140004
1.0,1,0.6656,True,"[24, 61, 68, 73, 94, 95, 98, 113]","[9, 12, 13, 18, 39, 48, 99, 105]",0.3312
0.0,1,0.6656,False,"[0, 10, 31, 62, 88, 97, 109, 110]","[20, 27, 50, 52, 59, 62, 99, 113]",0.3312
1.0,1,0.6654,True,"[10, 31, 32, 49, 58, 62, 89, 109]","[6, 10, 14, 32, 38, 89, 113, 115]",0.33080006
1.0,0,0.3348,False,"[10, 31, 50, 58, 62, 80, 85, 109]","[9, 11, 23, 25, 39, 99, 106, 119]",0.3304
0.0,1,0.6651,False,"[10, 50, 52, 59, 62, 74, 98, 113]","[0, 1, 10, 74, 91, 93, 98, 109]",0.33019996
0.0,0,0.335,True,"[10, 27, 59, 62, 74, 91, 105, 113]","[0, 10, 31, 62, 85, 97, 107, 115]",0.32999998
0.0,0,0.3353,True,"[0, 1, 10, 74, 91, 93, 98, 109]","[3, 5, 7, 18, 34, 99, 108, 115]",0.3294
0.0,0,0.3356,True,"[0, 1, 10, 30, 91, 93, 98, 109]","[10, 14, 21, 30, 38, 85, 98, 109]",0.32880002
1.0,1,0.6643,True,"[18, 27, 33, 42, 60, 100, 106, 114]","[10, 24, 44, 50, 61, 74, 98, 113]",0.32860005
1.0,1,0.6643,True,"[18, 27, 33, 42, 60, 100, 106, 114]","[10, 24, 44, 50, 61, 74, 98, 113]",0.32860005
1.0,1,0.6643,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[10, 24, 44, 50, 61, 74, 105, 109]",0.32860005
1.0,1,0.6643,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[0, 10, 30, 86, 95, 107, 108, 113]",0.32860005
1.0,1,0.6643,True,"[18, 27, 33, 42, 60, 100, 106, 114]","[10, 24, 44, 50, 61, 74, 98, 113]",0.32860005
1.0,1,0.6634,True,"[6, 20, 32, 38, 44, 49, 74, 115]","[3, 13, 16, 27, 39, 98, 100, 106]",0.3268
0.0,1,0.6629,False,"[4, 15, 27, 42, 51, 98, 113, 115]","[0, 1, 10, 74, 91, 93, 98, 109]",0.32579994
0.0,0,0.3374,True,"[0, 10, 13, 31, 91, 97, 107, 115]","[10, 31, 50, 58, 62, 80, 85, 109]",0.32520002
0.0,0,0.3377,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[9, 15, 35, 39, 43, 63, 110, 113]",0.32459998
0.0,0,0.3379,True,"[6, 8, 29, 39, 72, 94, 98, 106]","[10, 24, 44, 50, 61, 74, 98, 113]",0.32419997
1.0,1,0.6616,True,"[3, 12, 18, 27, 33, 49, 99, 100]","[10, 50, 59, 62, 74, 86, 98, 113]",0.3232
0.0,1,0.6614,False,"[11, 14, 18, 21, 26, 99, 103, 109]","[10, 27, 59, 62, 74, 91, 98, 113]",0.32280004
1.0,0,0.3388,False,"[20, 27, 50, 52, 59, 62, 99, 113]","[0, 10, 31, 62, 88, 97, 109, 110]",0.32239997
0.0,1,0.6609,False,"[31, 37, 70, 75, 96, 105, 110, 113]","[0, 1, 10, 74, 91, 93, 98, 109]",0.3218
0.0,0,0.3391,True,"[1, 10, 38, 74, 91, 93, 98, 109]","[10, 14, 21, 30, 38, 85, 98, 109]",0.3218
1.0,0,0.3395,False,"[2, 6, 17, 20, 32, 49, 61, 115]","[2, 32, 37, 41, 49, 55, 56, 106]",0.32099998
0.0,0,0.3397,True,"[1, 3, 5, 8, 34, 99, 108, 115]","[4, 27, 36, 42, 50, 62, 98, 106]",0.32059997
0.0,1,0.6602,False,"[17, 20, 36, 46, 50, 73, 99, 113]","[3, 14, 25, 34, 48, 99, 108, 115]",0.3204
0.0,0,0.34,True,"[10, 27, 59, 62, 74, 91, 105, 113]","[0, 10, 30, 86, 95, 107, 108, 113]",0.32
1.0,1,0.6599,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.31980002
1.0,1,0.6599,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.31980002
0.0,1,0.6599,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.31980002
1.0,1,0.6599,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.31980002
1.0,1,0.6599,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.31980002
1.0,1,0.6599,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.31980002
1.0,0,0.3403,False,"[20, 27, 35, 36, 52, 62, 98, 113]","[10, 17, 20, 36, 50, 62, 109, 110]",0.3194
1.0,0,0.3404,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.31919998
1.0,0,0.3404,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.31919998
0.0,0,0.3404,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[2, 40, 50, 53, 56, 80, 101, 109]",0.31919998
0.0,1,0.6595,False,"[10, 17, 20, 36, 50, 62, 109, 110]","[20, 27, 35, 36, 52, 62, 98, 113]",0.319
1.0,0,0.3405,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[35, 51, 55, 62, 98, 106, 113, 119]",0.319
0.0,0,0.3406,True,"[10, 11, 30, 86, 95, 107, 108, 113]","[0, 10, 31, 78, 85, 97, 107, 115]",0.31879997
0.0,0,0.3411,True,"[2, 30, 59, 69, 85, 109, 112, 116]","[10, 50, 59, 62, 74, 86, 98, 113]",0.3178
1.0,0,0.3413,False,"[2, 40, 50, 53, 56, 80, 101, 109]","[8, 29, 32, 57, 76, 94, 106, 118]",0.31739998
0.0,0,0.3415,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[10, 21, 64, 65, 74, 85, 109, 112]",0.31699997
1.0,0,0.3417,False,"[31, 37, 70, 75, 85, 105, 110, 113]","[10, 11, 29, 39, 94, 98, 106, 119]",0.31660002
0.0,0,0.3418,True,"[0, 12, 22, 26, 32, 58, 88, 109]","[4, 36, 42, 46, 50, 62, 98, 106]",0.3164
1.0,1,0.658,True,"[9, 37, 39, 48, 55, 68, 98, 99]","[0, 1, 10, 74, 91, 93, 98, 109]",0.31599998
0.0,1,0.6577,False,"[17, 20, 27, 36, 50, 73, 113, 120]","[10, 24, 44, 50, 61, 74, 98, 113]",0.3154
1.0,1,0.6577,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[10, 24, 44, 50, 61, 74, 98, 113]",0.3154
1.0,1,0.6577,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[10, 24, 44, 50, 61, 74, 98, 113]",0.3154
1.0,1,0.6577,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[0, 10, 62, 78, 89, 97, 109, 110]",0.3154
1.0,1,0.6577,True,"[9, 13, 35, 39, 43, 48, 99, 106]","[4, 42, 44, 50, 51, 70, 98, 113]",0.3154
1.0,1,0.6577,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[0, 10, 62, 78, 89, 97, 109, 110]",0.3154
0.0,0,0.3428,True,"[0, 10, 62, 78, 89, 97, 109, 110]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31440002
0.0,0,0.3428,True,"[0, 10, 62, 78, 89, 97, 109, 110]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31440002
0.0,1,0.6568,False,"[10, 31, 59, 69, 85, 98, 109, 116]","[0, 1, 10, 74, 91, 93, 98, 109]",0.31359994
1.0,0,0.3434,False,"[20, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.3132
0.0,0,0.3434,True,"[4, 36, 42, 46, 50, 62, 98, 106]","[2, 24, 44, 50, 61, 74, 98, 109]",0.3132
1.0,0,0.3437,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
1.0,0,0.3437,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
0.0,0,0.3437,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
0.0,0,0.3437,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
0.0,0,0.3437,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
0.0,0,0.3437,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
1.0,0,0.3437,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
1.0,0,0.3437,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
0.0,0,0.3437,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
0.0,0,0.3437,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31260002
0.0,1,0.6562,False,"[2, 50, 53, 56, 62, 80, 98, 109]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31239998
1.0,1,0.6562,True,"[6, 10, 14, 32, 38, 89, 113, 115]","[6, 15, 34, 35, 37, 103, 110, 113]",0.31239998
0.0,1,0.6562,False,"[2, 50, 53, 56, 62, 80, 98, 109]","[10, 24, 44, 50, 61, 74, 98, 113]",0.31239998
0.0,1,0.656,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 10, 62, 78, 89, 97, 109, 110]",0.31200004
0.0,1,0.656,False,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 10, 62, 78, 89, 97, 109, 110]",0.31200004
0.0,0,0.3441,True,"[0, 5, 10, 56, 62, 87, 98, 113]","[11, 30, 31, 58, 62, 83, 85, 102]",0.3118
1.0,0,0.3443,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[6, 20, 32, 38, 44, 49, 74, 115]",0.3114
1.0,0,0.3444,False,"[2, 50, 51, 55, 95, 98, 106, 119]","[9, 15, 18, 27, 63, 92, 110, 113]",0.31120002
0.0,0,0.3445,True,"[10, 11, 30, 86, 95, 107, 108, 113]","[10, 50, 59, 62, 74, 86, 105, 113]",0.311
1.0,1,0.6553,True,"[11, 15, 25, 29, 39, 94, 99, 105]","[10, 20, 21, 62, 74, 85, 109, 112]",0.31060004
1.0,1,0.6553,True,"[3, 5, 7, 18, 34, 99, 108, 115]","[10, 27, 59, 62, 74, 91, 98, 113]",0.31060004
1.0,1,0.6553,True,"[3, 5, 7, 18, 34, 99, 108, 115]","[10, 27, 59, 62, 74, 91, 98, 113]",0.31060004
1.0,1,0.6552,True,"[6, 8, 15, 25, 29, 39, 98, 106]","[10, 50, 59, 62, 74, 85, 105, 109]",0.3104
0.0,0,0.345,True,"[0, 1, 10, 74, 91, 93, 98, 109]","[13, 34, 47, 73, 75, 85, 99, 110]",0.31
0.0,1,0.655,False,"[9, 17, 18, 42, 48, 54, 99, 106]","[17, 20, 27, 36, 50, 73, 113, 120]",0.30999994
0.0,0,0.3454,True,"[0, 5, 10, 56, 62, 87, 98, 113]","[10, 50, 59, 62, 74, 86, 98, 113]",0.3092
0.0,0,0.3454,True,"[0, 5, 10, 56, 62, 87, 98, 113]","[10, 50, 59, 62, 74, 86, 98, 113]",0.3092
0.0,0,0.3455,True,"[10, 11, 29, 39, 94, 98, 106, 119]","[9, 13, 35, 39, 43, 48, 99, 106]",0.30900002
1.0,0,0.3455,False,"[18, 27, 33, 39, 60, 73, 100, 106]","[0, 10, 30, 86, 95, 107, 108, 113]",0.30900002
0.0,1,0.6544,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[20, 50, 59, 62, 74, 86, 98, 113]",0.30879998
1.0,0,0.3457,False,"[20, 27, 50, 52, 59, 62, 99, 113]","[34, 37, 45, 52, 70, 103, 108, 110]",0.3086
1.0,0,0.3457,False,"[11, 25, 34, 39, 91, 99, 103, 108]","[0, 10, 32, 62, 85, 98, 109, 110]",0.3086
0.0,0,0.346,True,"[10, 30, 59, 69, 85, 109, 112, 116]","[10, 50, 59, 62, 74, 86, 98, 113]",0.30800003
1.0,0,0.346,False,"[10, 30, 59, 69, 85, 109, 112, 116]","[10, 50, 59, 62, 74, 86, 98, 113]",0.30800003
1.0,1,0.654,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[6, 8, 29, 39, 72, 94, 98, 106]",0.30799997
0.0,1,0.6538,False,"[2, 50, 51, 55, 95, 98, 106, 119]","[10, 50, 59, 62, 74, 86, 98, 113]",0.30760002
1.0,1,0.6538,True,"[9, 15, 35, 39, 48, 105, 110, 113]","[10, 14, 21, 30, 38, 85, 98, 109]",0.30760002
1.0,1,0.6538,True,"[2, 50, 51, 55, 95, 98, 106, 119]","[10, 50, 59, 62, 74, 86, 98, 113]",0.30760002
0.0,0,0.3463,True,"[10, 27, 59, 62, 74, 91, 98, 113]","[11, 32, 58, 62, 89, 109, 110, 116]",0.3074
0.0,0,0.3464,True,"[3, 13, 16, 27, 39, 98, 100, 106]","[6, 20, 32, 38, 44, 49, 74, 115]",0.3072
0.0,0,0.3465,True,"[10, 11, 17, 30, 31, 74, 92, 93]","[0, 10, 30, 62, 89, 97, 110, 113]",0.30699998
1.0,0,0.3467,False,"[0, 12, 17, 20, 21, 98, 109, 110]","[10, 24, 44, 50, 61, 74, 98, 113]",0.30659997
1.0,1,0.6531,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[3, 13, 16, 27, 39, 98, 100, 106]",0.30620003
1.0,1,0.6531,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[3, 13, 16, 27, 39, 98, 100, 106]",0.30620003
0.0,0,0.3471,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[10, 11, 30, 86, 95, 107, 108, 113]",0.30580002
0.0,0,0.3471,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[10, 11, 30, 86, 95, 107, 108, 113]",0.30580002
1.0,0,0.3471,False,"[8, 15, 29, 32, 37, 48, 98, 106]","[10, 50, 59, 62, 74, 91, 105, 113]",0.30580002
1.0,1,0.6528,True,"[10, 24, 44, 50, 61, 74, 98, 109]","[9, 11, 39, 41, 48, 54, 99, 106]",0.30560005
1.0,1,0.6527,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[2, 30, 59, 69, 85, 109, 112, 116]",0.3054
0.0,0,0.3475,True,"[46, 50, 51, 55, 62, 98, 106, 119]","[10, 24, 44, 50, 61, 74, 98, 113]",0.305
1.0,0,0.3475,False,"[46, 50, 51, 55, 62, 98, 106, 119]","[10, 24, 44, 50, 61, 74, 98, 113]",0.305
0.0,1,0.6523,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[10, 30, 59, 69, 85, 109, 112, 116]",0.3046
0.0,1,0.6523,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[10, 30, 59, 69, 85, 109, 112, 116]",0.3046
0.0,1,0.6523,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[10, 30, 59, 69, 85, 109, 112, 116]",0.3046
0.0,1,0.6514,False,"[10, 24, 44, 50, 61, 74, 98, 113]","[12, 17, 48, 66, 68, 99, 100, 117]",0.30280006
1.0,1,0.6514,True,"[10, 24, 44, 50, 61, 74, 98, 113]","[12, 17, 48, 66, 68, 99, 100, 117]",0.30280006
0.0,1,0.6514,False,"[17, 20, 27, 36, 50, 73, 113, 120]","[0, 1, 10, 74, 91, 93, 98, 109]",0.30280006
1.0,1,0.6514,True,"[17, 20, 27, 36, 50, 73, 113, 120]","[0, 1, 10, 74, 91, 93, 98, 109]",0.30280006
0.0,0,0.3486,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 6, 32, 37, 49, 55, 99, 106]",0.3028
1.0,0,0.3486,False,"[10, 27, 59, 62, 74, 91, 98, 113]","[11, 14, 18, 21, 26, 99, 103, 109]",0.3028
0.0,0,0.3487,True,"[10, 50, 59, 62, 74, 86, 98, 113]","[0, 2, 30, 64, 91, 93, 98, 109]",0.30260003
1.0,1,0.651,True,"[11, 14, 18, 21, 26, 99, 103, 109]","[10, 24, 44, 50, 61, 74, 98, 113]",0.30200005
0.0,0,0.3492,True,"[3, 5, 6, 10, 12, 22, 99, 103]","[10, 11, 30, 31, 58, 62, 85, 102]",0.30159998
1.0,1,0.6506,True,"[17, 20, 36, 42, 50, 73, 113, 120]","[8, 9, 39, 48, 63, 68, 99, 105]",0.30120003
0.0,0,0.3494,True,"[2, 5, 53, 54, 56, 87, 98, 109]","[10, 50, 59, 62, 74, 86, 98, 113]",0.30119997
0.0,0,0.3496,True,"[24, 50, 62, 74, 83, 91, 105, 113]","[10, 24, 50, 62, 74, 91, 98, 109]",0.30080003
0.0,0,0.3499,True,"[25, 40, 58, 65, 74, 88, 102, 109]","[2, 50, 51, 55, 95, 98, 106, 119]",0.3002
1.0,1,0.65,True,"[21, 25, 27, 42, 46, 55, 62, 106]","[4, 36, 42, 46, 50, 62, 98, 106]",0.29999995
1.0,0,0.3503,False,"[0, 10, 31, 62, 85, 97, 107, 115]","[4, 36, 42, 46, 50, 62, 98, 106]",0.29939997
0.0,0,0.3503,True,"[0, 10, 31, 62, 85, 97, 107, 115]","[4, 36, 42, 46, 50, 62, 98, 106]",0.29939997
1.0,0,0.3503,False,"[0, 10, 31, 62, 85, 97, 107, 115]","[4, 36, 42, 46, 50, 62, 98, 106]",0.29939997
1.0,0,0.3507,False,"[4, 34, 47, 73, 75, 85, 110, 119]","[8, 36, 46, 50, 62, 73, 114, 115]",0.29860002
